"care_type","created_at","dashboard_viewed","how_did_you_hear_about_us","last_logged_in_at","location_id","provider_type","registered","state","type","updated_at","user_id","messages_sent_count","read_messages_count","scam_received_count","incident_type","corporate_user","sc_test_account","first_evaluated_photo_created_at","first_photo_accepted_at","first_bgc_purchase","email_verification_status"
18770575,"2021-03-31","TRUE",NA,"2021-03-31",39734,NA,TRUE,1,"Account::Seeker",2021-03-31,"51c57e5a-f589-508b-9047-9a872f6b5aa4",NA,NA,0,NA,FALSE,"FALSE",2021-03-31,2021-03-31,NA,NA
18880441,"2021-05-24","TRUE",NA,"2021-05-25",79327,NA,TRUE,1,"Account::Seeker",2021-05-25,"e4663ca0-488c-51e1-962c-fbd431bca0e0",NA,NA,0,NA,FALSE,"FALSE",NA,NA,NA,NA
19257085,"2021-11-01","TRUE",NA,"2021-11-01",33231,"babysitter",TRUE,1,"Account::Provider",2021-11-01,"8960e308-b7a3-5c16-8e51-e331dbc4732d",1,0,NA,NA,FALSE,"FALSE",2021-11-01,NA,NA,NA
18881278,"2021-05-25","TRUE",NA,"2021-05-25",29825,"babysitter",TRUE,1,"Account::Provider",2021-05-25,"3fcc06c3-81f0-5af3-95ee-f2d4f592e3bc",NA,NA,NA,NA,FALSE,"FALSE",2021-05-25,2021-05-25,NA,NA
18874211,"2021-05-21","TRUE",NA,"2021-06-20",63993,"babysitter",TRUE,1,"Account::Provider",2021-06-20,"0c4725a7-80a8-5a06-962d-7c85fbbb02b2",1,0,NA,NA,FALSE,"FALSE",2021-05-21,2021-05-22,NA,NA
19106248,"2021-08-23","TRUE",NA,"2021-08-23",42782,"nanny",TRUE,1,"Account::Provider",2021-08-23,"39cc5ad0-a2a0-5af1-b810-5bd2659b326e",NA,NA,NA,NA,FALSE,"FALSE",2021-08-23,2021-08-23,NA,NA
18610774,"2021-01-24","TRUE",NA,"2021-04-30",33377,"nanny",TRUE,3,"Account::Provider",2021-04-30,"4f7d7960-e010-547a-957e-9309952fb8b3",9,9,0,NA,FALSE,"FALSE",2021-02-25,2021-02-25,2021-02-25,NA
19050207,"2021-08-03","TRUE",NA,"2021-08-03",21493,"pet_care",TRUE,1,"Account::Provider",2021-08-03,"df5c810d-3263-55fc-b8e3-cc176ada422a",1,0,NA,NA,FALSE,"FALSE",2021-08-03,NA,NA,NA
18599224,"2021-01-20","TRUE",NA,"2021-01-23",75345,"babysitter",TRUE,1,"Account::Provider",2021-01-23,"a018ae9f-48e3-5f57-8660-7f9287414d46",1,0,NA,NA,FALSE,"FALSE",2021-01-20,2021-01-20,NA,NA
18732863,"2021-03-14","TRUE",NA,"2021-03-29",10295,"nanny",TRUE,3,"Account::Provider",2021-03-29,"b2e8715b-1701-574c-8c3d-b1f8259538df",1,1,1,NA,FALSE,"FALSE",2021-03-16,2021-03-16,NA,NA
18958557,"2021-06-27","TRUE",NA,"2021-07-13",15223,NA,TRUE,1,"Account::Seeker",2021-07-13,"3bae13fc-5c7f-5ff1-9a98-432433a2a297",5,4,0,NA,FALSE,"FALSE",2021-06-28,2021-06-29,NA,NA
18917187,"2021-06-10","TRUE",NA,"2021-10-11",29583,"babysitter",TRUE,1,"Account::Provider",2021-10-11,"cd10dcaa-1b6e-54bc-86c0-3da372ba9af3",47,25,0,NA,FALSE,"FALSE",2021-06-10,2021-06-11,NA,NA
19328146,"2021-12-11","TRUE",NA,"2021-12-11",67442,"nanny",TRUE,1,"Account::Provider",2021-12-11,"20180be6-13b6-5c1f-a0cf-d6148100b78d",NA,NA,0,NA,FALSE,"FALSE",2021-12-11,2021-12-11,NA,NA
18996675,"2021-07-13","TRUE",NA,"2021-07-13",24455,"babysitter",TRUE,1,"Account::Provider",2021-07-13,"4e3c00de-1385-5076-8a5c-8c20912530cf",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
19137172,"2021-09-04","TRUE",NA,"2021-09-04",77845,"companion_care",TRUE,1,"Account::Provider",2021-09-04,"a0e1202a-a7d9-5e47-84df-b5376b3f03c2",1,1,0,NA,FALSE,"FALSE",2021-09-04,2021-09-04,NA,NA
19307516,"2021-11-28","TRUE",NA,"2021-11-29",19302,"nanny",TRUE,1,"Account::Provider",2021-11-29,"13c7a5ab-0785-5933-9175-adc470154344",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18964682,"2021-06-30","TRUE",NA,"2021-06-30",73864,NA,TRUE,1,"Account::Seeker",2021-06-30,"cca1e410-2935-5b57-979d-ff05f5301a33",NA,NA,NA,NA,TRUE,"FALSE",NA,NA,NA,NA
18568346,"2021-01-08","TRUE",NA,"2021-01-12",47957,"nanny",TRUE,1,"Account::Provider",2021-01-12,"5e4cf3d3-010c-5eed-bad6-80404e01947b",5,2,NA,NA,FALSE,"FALSE",2021-01-08,2021-01-08,NA,NA
19021748,"2021-07-22","TRUE",NA,"2021-10-03",14538,NA,TRUE,1,"Account::Seeker",2021-10-03,"e267d3aa-26ff-576f-8cc1-11be27beae76",33,33,0,NA,FALSE,"FALSE",2021-07-22,2021-07-23,NA,NA
18918677,"2021-06-11","TRUE",NA,"2021-06-11",29950,NA,TRUE,1,"Account::Seeker",2021-06-11,"9a3287ac-bdda-5e80-9654-80011488570c",NA,NA,3,NA,FALSE,"FALSE",NA,NA,NA,NA
19147810,"2021-09-08","TRUE",NA,"2021-09-08",56433,"babysitter",TRUE,1,"Account::Provider",2021-09-08,"be7e2658-1b60-5104-8095-2d76f63e7a67",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18827996,"2021-04-26","TRUE",NA,"2021-04-26",62865,"babysitter",TRUE,1,"Account::Provider",2021-04-26,"e4a5da58-98a6-5b19-9f29-08c9041b1683",NA,NA,NA,NA,FALSE,"FALSE",2021-04-26,2021-04-26,NA,NA
18670201,"2021-02-17","TRUE",NA,"2021-02-18",51919,"nanny",TRUE,1,"Account::Provider",2021-02-18,"c0820c15-8bf4-59bf-a5dd-a52e9140bd88",2,2,1,NA,FALSE,"FALSE",2021-02-17,2021-02-17,NA,NA
18848917,"2021-05-06","TRUE",NA,"2021-05-06",51885,NA,TRUE,1,"Account::Seeker",2021-05-06,"3aac47d1-2760-5af9-98e1-30c06864b4a9",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18600179,"2021-01-20","TRUE",NA,"2021-05-28",52236,"nanny",TRUE,1,"Account::Provider",2021-05-28,"df2cf811-acef-5fc1-adee-f602bb281d67",3,2,0,NA,FALSE,"FALSE",2021-01-20,NA,2021-01-20,NA
19038174,"2021-07-29","TRUE",NA,"2021-07-30",30165,"babysitter",TRUE,1,"Account::Provider",2021-07-30,"767008d8-9ba8-5946-b072-9a6cbdd0efc6",5,2,0,NA,FALSE,"FALSE",2021-07-29,2021-07-29,NA,NA
18561744,"2021-01-06","TRUE",NA,"2021-01-06",32720,"babysitter",TRUE,1,"Account::Provider",2021-01-06,"abbd1665-ca7a-5a0d-9456-9ca3cd16573b",1,0,NA,NA,FALSE,"FALSE",2021-01-06,2021-01-06,NA,NA
18948341,"2021-06-23","TRUE",NA,"2021-07-19",26368,"babysitter",TRUE,1,"Account::Provider",2021-07-19,"b939f5ba-a05b-5711-b4d3-7ef98e0d9d90",4,3,0,NA,FALSE,"FALSE",2021-06-23,2021-06-23,NA,NA
19038174,"2021-07-29","TRUE",NA,"2021-07-30",30165,"babysitter",TRUE,1,"Account::Provider",2021-07-30,"767008d8-9ba8-5946-b072-9a6cbdd0efc6",5,2,0,NA,FALSE,"FALSE",2021-07-29,2021-07-29,NA,NA
18772274,"2021-04-01","TRUE",NA,"2021-04-01",26800,"babysitter",TRUE,1,"Account::Provider",2021-04-01,"8d413251-22ad-5567-a714-b55ae309859a",1,0,1,NA,FALSE,"FALSE",2021-04-01,2021-04-02,NA,NA
19192291,"2021-09-28","TRUE",NA,"2021-10-27",63173,"babysitter",TRUE,1,"Account::Provider",2021-10-27,"3eed109f-bc5f-5cc0-9328-0e44d9813944",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18647937,"2021-02-08","TRUE",NA,"2021-12-06",64121,"babysitter",TRUE,1,"Account::Provider",2021-12-06,"2407575c-b2f8-5231-9d89-3778f1297924",2,0,NA,NA,FALSE,"FALSE",2021-12-04,NA,NA,NA
18840236,"2021-05-01","TRUE",NA,"2021-05-01",66484,NA,TRUE,1,"Account::Seeker",2021-05-01,"ea220923-53de-526c-ae79-1b386bf6a96f",NA,NA,0,NA,FALSE,"FALSE",NA,NA,NA,NA
18934633,"2021-06-17","TRUE",NA,"2021-08-21",52752,"nanny",TRUE,1,"Account::Provider",2021-08-21,"a568e27a-f002-59c9-b501-62b77b760311",3,3,0,NA,FALSE,"FALSE",2021-06-18,2021-06-20,NA,NA
18881278,"2021-05-25","TRUE",NA,"2021-05-25",29825,"babysitter",TRUE,1,"Account::Provider",2021-05-25,"3fcc06c3-81f0-5af3-95ee-f2d4f592e3bc",NA,NA,NA,NA,FALSE,"FALSE",2021-05-25,2021-05-25,NA,NA
18971859,"2021-07-02","TRUE",NA,"2021-07-03",73673,"pet_care",TRUE,1,"Account::Provider",2021-07-03,"1d15d847-2fdf-57ed-89be-69603ded6dcf",NA,NA,NA,NA,FALSE,"FALSE",2021-07-03,2021-07-03,NA,NA
18735545,"2021-03-15","TRUE",NA,"2021-03-15",12331,"babysitter",TRUE,1,"Account::Provider",2021-03-15,"5e6e1c8f-c9ef-553f-98e1-44abe874cff9",NA,NA,NA,NA,FALSE,"FALSE",2021-03-15,2021-03-15,NA,NA
18770575,"2021-03-31","TRUE",NA,"2021-03-31",39734,NA,TRUE,1,"Account::Seeker",2021-03-31,"51c57e5a-f589-508b-9047-9a872f6b5aa4",NA,NA,0,NA,FALSE,"FALSE",2021-03-31,2021-03-31,NA,NA
18627055,"2021-01-30","TRUE",NA,"2021-02-03",75868,"nanny",TRUE,1,"Account::Provider",2021-02-03,"fae6dc71-2ce4-5591-bb8b-506b51c638ce",8,5,NA,NA,FALSE,"FALSE",2021-01-30,2021-01-30,NA,NA
19019957,"2021-07-21","TRUE",NA,"2021-07-21",7432,"babysitter",TRUE,1,"Account::Provider",2021-07-21,"a5b839da-873c-5c98-862a-64381be0f4af",2,1,NA,NA,FALSE,"FALSE",2021-07-21,2021-07-21,NA,NA
18751218,"2021-03-22","TRUE",NA,"2021-03-22",10324,NA,TRUE,1,"Account::Seeker",2021-03-22,"fc07ed8d-e744-54e4-ba7c-3e31a8af8df3",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18901835,"2021-06-04","TRUE",NA,"2021-07-06",27620,NA,TRUE,1,"Account::Seeker",2021-07-06,"957d7985-fb29-5b31-a797-684e3270d75e",7,7,6,NA,FALSE,"FALSE",NA,NA,NA,NA
18589279,"2021-01-15","TRUE",NA,"2021-01-15",77403,"babysitter",TRUE,1,"Account::Provider",2021-01-15,"f351f36d-b429-5fef-925a-3d612625f2a7",NA,NA,NA,NA,FALSE,"FALSE",2021-01-15,2021-01-15,NA,NA
18720280,"2021-03-09","TRUE","facebook","2021-03-11",30110,"nanny",TRUE,1,"Account::Provider",2021-03-11,"0a588ccc-6cdb-5cd3-aa18-3cb1e1feb49e",NA,NA,NA,NA,FALSE,"FALSE",2021-03-11,2021-03-11,NA,NA
18812303,"2021-04-19","TRUE",NA,"2021-08-16",74756,"babysitter",TRUE,1,"Account::Provider",2021-08-16,"0f0c8df8-2501-5b53-8ec1-e255f22259e7",1,0,NA,NA,FALSE,"FALSE",2021-04-19,2021-04-20,NA,NA
18611605,"2021-01-25","TRUE",NA,"2021-07-08",27731,"babysitter",TRUE,1,"Account::Provider",2021-07-08,"e5a928ff-4b2b-58c1-83ea-7cbaa44ca1b8",59,32,5,NA,FALSE,"FALSE",2021-01-25,2021-01-25,NA,NA
18570339,"2021-01-08","TRUE",NA,"2021-07-20",25276,"nanny",TRUE,1,"Account::Provider",2021-07-20,"422ceb70-eccd-5587-84f7-004678add060",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
19248553,"2021-10-27","TRUE",NA,"2021-11-03",59299,"babysitter",TRUE,1,"Account::Provider",2021-11-03,"5085a881-c4d2-5df4-b0a0-291c45ee64e4",4,2,NA,NA,FALSE,"FALSE",2021-10-27,2021-10-27,2021-10-27,NA
19099970,"2021-08-20","TRUE",NA,"2021-12-02",27359,"nanny",TRUE,1,"Account::Provider",2021-12-02,"59858ca0-1aa5-56a5-bed5-4e275b7b52bf",21,11,0,NA,FALSE,"FALSE",2021-08-21,2021-08-21,NA,NA
19010199,"2021-07-18","TRUE",NA,"2021-10-05",10229,"pet_care",TRUE,1,"Account::Provider",2021-10-05,"c30632fa-b38a-5446-932a-f728a95fd0be",1,1,NA,NA,FALSE,"FALSE",2021-09-10,2021-09-10,NA,NA
19243918,"2021-10-25","TRUE",NA,"2021-10-25",46480,"babysitter",TRUE,3,"Account::Provider",2021-10-25,"5abcc1f3-2b52-54cf-bb2c-334eb928c4c5",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18877278,"2021-05-23","TRUE",NA,"2021-12-30",7824,"babysitter",TRUE,1,"Account::Provider",2021-12-30,"79b051fe-4376-5ff5-9cea-9eeac539557a",NA,NA,NA,NA,FALSE,"FALSE",2021-11-06,2021-11-06,NA,NA
18835967,"2021-04-29","TRUE",NA,"2021-05-10",61711,"nanny",TRUE,1,"Account::Provider",2021-05-10,"82c87d53-5c74-563d-900a-da35b363bb36",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18957820,"2021-06-27","TRUE",NA,"2021-10-01",72444,"babysitter",TRUE,1,"Account::Provider",2021-10-01,"fb548746-5252-58cf-b518-8dd0d0eeb639",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18821143,"2021-04-23","TRUE",NA,"2021-04-23",15994,NA,TRUE,1,"Account::Seeker",2021-04-23,"540cfd3e-429e-5cc9-8b7a-09455238ecba",NA,NA,NA,NA,FALSE,"FALSE",2021-04-23,2021-04-23,NA,NA
18590831,"2021-01-16","TRUE",NA,"2021-12-16",33265,"babysitter",TRUE,1,"Account::Provider",2021-12-16,"5f3831b1-22ad-54f4-9ee3-a0c62d5c2544",4,3,0,NA,FALSE,"FALSE",2021-01-16,NA,NA,NA
18827996,"2021-04-26","TRUE",NA,"2021-04-26",62865,"babysitter",TRUE,1,"Account::Provider",2021-04-26,"e4a5da58-98a6-5b19-9f29-08c9041b1683",NA,NA,NA,NA,FALSE,"FALSE",2021-04-26,2021-04-26,NA,NA
18968417,"2021-07-01","TRUE",NA,"2021-08-01",47416,NA,TRUE,1,"Account::Seeker",2021-08-01,"ad2626bb-71e2-5c7f-b2ee-09604a03f3ef",2,2,0,NA,FALSE,"FALSE",NA,NA,NA,NA
18679769,"2021-02-22","TRUE",NA,"2021-02-22",31148,"babysitter",TRUE,1,"Account::Provider",2021-02-22,"e55399ee-887a-50a6-ac40-6d50a3d3cc27",NA,NA,NA,NA,FALSE,"FALSE",2021-02-22,2021-02-22,NA,NA
19026634,"2021-07-24","TRUE",NA,"2021-08-03",54926,NA,TRUE,1,"Account::Seeker",2021-08-03,"ba3b82da-e4ba-5a80-8de8-05e3018adaf4",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18551239,"2021-01-02","TRUE",NA,"2021-02-27",74461,NA,TRUE,1,"Account::Seeker",2021-02-27,"ce0fe0d8-dacf-55a5-a54a-6259de90f4fc",NA,NA,3,NA,FALSE,"FALSE",2021-01-11,2021-01-12,NA,NA
18616281,"2021-01-26","TRUE","other","2021-09-21",70662,"babysitter",TRUE,1,"Account::Provider",2021-09-21,"8da450bd-f31e-57e8-a2e9-674d49afe1f0",48,24,1,NA,FALSE,"FALSE",2021-01-26,2021-01-27,NA,NA
18672460,"2021-02-18","TRUE",NA,"2021-02-22",30012,"babysitter",TRUE,1,"Account::Provider",2021-02-22,"37d35b58-fc3a-5b31-9c95-bf677c7d37bd",2,0,NA,NA,FALSE,"FALSE",2021-02-19,2021-02-20,NA,NA
18903036,"2021-06-05","TRUE",NA,"2021-10-04",75723,NA,TRUE,1,"Account::Seeker",2021-10-04,"806a7c4c-277d-5f69-992f-fe71350d7bc4",22,20,0,NA,FALSE,"FALSE",NA,NA,NA,NA
19327964,"2021-12-10","TRUE",NA,"2021-12-10",47283,"babysitter",TRUE,1,"Account::Provider",2021-12-10,"e1709861-6f3b-5682-86e1-1b14027533cf",1,1,NA,NA,FALSE,"FALSE",2021-12-10,NA,NA,NA
18830350,"2021-04-27","TRUE",NA,"2021-05-02",10408,NA,TRUE,1,"Account::Seeker",2021-05-02,"649ac688-18db-5958-badd-2319a72fc234",NA,NA,1,NA,FALSE,"FALSE",NA,NA,NA,NA
18830350,"2021-04-27","TRUE",NA,"2021-05-02",10408,NA,TRUE,1,"Account::Seeker",2021-05-02,"649ac688-18db-5958-badd-2319a72fc234",NA,NA,1,NA,FALSE,"FALSE",NA,NA,NA,NA
18708794,"2021-03-04","TRUE",NA,"2021-03-04",76544,NA,TRUE,1,"Account::Seeker",2021-03-04,"8e00da59-03e0-5255-8e3c-39c3584ebf15",NA,NA,0,NA,FALSE,"FALSE",NA,NA,NA,NA
18704057,"2021-03-03","TRUE",NA,"2021-03-03",7859,"babysitter",TRUE,1,"Account::Provider",2021-03-03,"8a680254-4d0c-56e6-b409-c041dda6405e",NA,NA,NA,NA,FALSE,"FALSE",2021-03-03,2021-03-05,NA,NA
19048760,"2021-08-02","TRUE",NA,"2021-08-02",62867,"babysitter",TRUE,1,"Account::Provider",2021-08-02,"fc31f9b8-4edc-56a1-90ad-28b736273b98",2,2,1,NA,FALSE,"FALSE",2021-08-02,2021-08-03,NA,NA
18627751,"2021-01-31","TRUE",NA,"2021-05-11",57281,NA,TRUE,1,"Account::Seeker",2021-05-11,"0b45c90f-08d8-5910-a5ef-0aad324b9776",16,16,1,NA,FALSE,"FALSE",2021-01-31,2021-02-02,NA,NA
18567654,"2021-01-07","TRUE",NA,"2021-03-15",46654,"babysitter",TRUE,1,"Account::Provider",2021-03-15,"a9a0fe4b-6de6-54ab-a58a-b44aa87479de",7,2,0,NA,FALSE,"FALSE",2021-01-07,2021-01-07,NA,NA
18968417,"2021-07-01","TRUE",NA,"2021-08-01",47416,NA,TRUE,1,"Account::Seeker",2021-08-01,"ad2626bb-71e2-5c7f-b2ee-09604a03f3ef",2,2,0,NA,FALSE,"FALSE",NA,NA,NA,NA
18849397,"2021-05-06","TRUE",NA,"2021-07-08",7698,NA,TRUE,3,"Account::Seeker",2021-07-08,"cb669d6b-1253-59c0-ac36-f90f411c3e35",NA,NA,3,NA,FALSE,"FALSE",NA,NA,NA,NA
18669274,"2021-02-17","TRUE",NA,"2021-02-17",74376,NA,TRUE,3,"Account::Seeker",2021-03-18,"aa043056-425b-5d4f-8b7c-0885fe328086",NA,NA,2,NA,FALSE,"FALSE",2021-02-17,NA,NA,NA
18994024,"2021-07-12","TRUE",NA,"2021-07-12",30022,"nanny",TRUE,1,"Account::Provider",2021-07-12,"9e11ea95-b365-5cda-a9bd-ecd122692fc5",6,3,NA,NA,FALSE,"FALSE",2021-07-12,NA,NA,NA
18934829,"2021-06-17","TRUE",NA,"2021-06-19",74555,"nanny",TRUE,5,"Account::Provider",2021-06-19,"ba28d5d2-6d84-5e78-a7c7-d9f4210b84a4",7,5,NA,"Previously Terminated Member",FALSE,"FALSE",2021-06-19,2021-06-19,NA,NA
18831777,"2021-04-27","TRUE",NA,"2021-04-29",51761,"nanny",TRUE,1,"Account::Provider",2021-04-29,"45eebdcc-d5d6-572f-9e4b-e2e3b81927c7",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
19298823,"2021-11-21","TRUE",NA,"2021-12-04",10804,"babysitter",TRUE,1,"Account::Provider",2021-12-04,"cc5a9177-afc8-5824-afc6-3ed7504229a9",13,9,0,NA,FALSE,"FALSE",2021-11-21,2021-11-21,NA,NA
19034169,"2021-07-27","TRUE",NA,"2021-08-06",62894,"nanny",TRUE,1,"Account::Provider",2021-08-06,"307effdc-ec77-5ba7-8f31-2430a13fcf2c",5,5,0,NA,FALSE,"FALSE",2021-07-28,2021-07-28,NA,NA
18943157,"2021-06-21","TRUE",NA,"2021-06-21",59791,"babysitter",TRUE,1,"Account::Provider",2021-06-21,"66257220-05d4-56c4-8067-b58d714992e9",1,0,NA,NA,FALSE,"FALSE",2021-06-21,2021-06-21,NA,NA
18870442,"2021-05-19","TRUE",NA,"2021-05-19",10995,"babysitter",TRUE,1,"Account::Provider",2021-05-19,"f8c32e6d-cde2-5d24-b2c9-f81ee83697e6",NA,NA,0,NA,FALSE,"FALSE",2021-05-19,2021-05-19,NA,NA
18747559,"2021-03-20","TRUE",NA,"2021-03-20",69397,"nanny",TRUE,1,"Account::Provider",2021-03-20,"9207a1ce-28f8-5137-ad75-c51eab6bac24",NA,NA,NA,NA,FALSE,"FALSE",2021-03-20,2021-03-21,NA,NA
18635414,"2021-02-02","TRUE",NA,"2021-02-07",27366,"babysitter",TRUE,5,"Account::Provider",2021-02-07,"d7216f1e-4ebe-512b-a9ed-3ef82eb506a1",2,0,NA,"Underage",FALSE,"FALSE",NA,NA,NA,NA
18561744,"2021-01-06","TRUE",NA,"2021-01-06",32720,"babysitter",TRUE,1,"Account::Provider",2021-01-06,"abbd1665-ca7a-5a0d-9456-9ca3cd16573b",1,0,NA,NA,FALSE,"FALSE",2021-01-06,2021-01-06,NA,NA
18830350,"2021-04-27","TRUE",NA,"2021-05-02",10408,NA,TRUE,1,"Account::Seeker",2021-05-02,"649ac688-18db-5958-badd-2319a72fc234",NA,NA,1,NA,FALSE,"FALSE",NA,NA,NA,NA
19183662,"2021-09-24","TRUE",NA,"2021-10-04",25322,"babysitter",TRUE,1,"Account::Provider",2021-10-04,"6e211981-5439-5f61-9330-b174277a16b6",1,0,NA,NA,FALSE,"FALSE",2021-09-24,2021-09-24,NA,NA
18713801,"2021-03-07","TRUE",NA,"2021-03-11",75878,"pet_care",TRUE,1,"Account::Provider",2021-03-11,"c18a5a0e-f407-5ea2-982a-509fb139de99",1,0,NA,NA,FALSE,"FALSE",2021-03-07,NA,NA,NA
19282886,"2021-11-15","TRUE",NA,"2021-11-15",39449,"babysitter",TRUE,1,"Account::Provider",2021-11-15,"346e7f0f-5117-5ac9-9386-9f1852a1ab94",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18644861,"2021-02-06","TRUE",NA,"2021-02-08",35916,"babysitter",TRUE,1,"Account::Provider",2021-02-08,"4a26aae6-0170-5973-9d77-d77c4318302c",1,0,NA,NA,FALSE,"FALSE",2021-02-06,2021-02-06,NA,NA
18653605,"2021-02-10","TRUE",NA,"2021-03-13",73300,"housekeeping",TRUE,1,"Account::Provider",2021-03-13,"32f65988-260f-5d04-bbec-ce554f004814",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18613240,"2021-01-25","TRUE",NA,"2021-04-30",52377,NA,TRUE,1,"Account::Seeker",2021-04-30,"236701a3-9e57-505a-bd9a-0f697b233f38",8,7,1,NA,FALSE,"FALSE",NA,NA,NA,NA
18914004,"2021-06-09","TRUE",NA,"2021-06-10",46294,NA,TRUE,1,"Account::Seeker",2021-06-10,"da93e649-94b4-5c8d-82d9-513030f31662",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18831024,"2021-04-27","TRUE",NA,"2021-05-12",24093,NA,TRUE,1,"Account::Seeker",2021-05-12,"635fc010-9322-5f12-81b5-628b26adca85",NA,NA,0,NA,FALSE,"FALSE",NA,NA,NA,NA
18719464,"2021-03-09","TRUE",NA,"2021-03-09",77375,"pet_care",TRUE,1,"Account::Provider",2021-03-09,"0e1cd894-38f4-5cd8-abad-3dcc4e16bd9d",2,0,NA,NA,FALSE,"FALSE",2021-03-09,2021-03-09,NA,NA
18853369,"2021-05-08","TRUE",NA,"2021-05-12",20410,"babysitter",TRUE,1,"Account::Provider",2021-05-12,"30c41321-d523-5853-9e5b-53b2ed849c6a",6,3,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18958557,"2021-06-27","TRUE",NA,"2021-07-13",15223,NA,TRUE,1,"Account::Seeker",2021-07-13,"3bae13fc-5c7f-5ff1-9a98-432433a2a297",5,4,0,NA,FALSE,"FALSE",2021-06-28,2021-06-29,NA,NA
18599968,"2021-01-20","TRUE",NA,"2021-01-29",41398,"babysitter",TRUE,1,"Account::Provider",2021-01-29,"04b06ea9-0e4a-5bbb-8580-355e00aca1d1",2,0,NA,NA,FALSE,"FALSE",2021-01-20,2021-01-20,NA,NA
18770872,"2021-03-31","TRUE","internet","2021-04-25",26693,"babysitter",TRUE,1,"Account::Provider",2021-04-25,"e59d6529-6351-530c-af7c-17d06ea3faaa",7,7,2,NA,FALSE,"FALSE",2021-03-31,2021-03-31,2021-03-31,NA
18948341,"2021-06-23","TRUE",NA,"2021-07-19",26368,"babysitter",TRUE,1,"Account::Provider",2021-07-19,"b939f5ba-a05b-5711-b4d3-7ef98e0d9d90",4,3,0,NA,FALSE,"FALSE",2021-06-23,2021-06-23,NA,NA
18781310,"2021-04-05","TRUE",NA,"2021-04-06",67478,"nanny",TRUE,1,"Account::Provider",2021-04-06,"3708a77f-d3b4-553a-bc93-8fb2c4229443",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
19021760,"2021-07-22","TRUE",NA,"2021-07-23",6712,"pet_care",TRUE,1,"Account::Provider",2021-07-23,"f4fb83e0-46c8-5dde-91ba-fd3c10454fce",4,3,0,NA,FALSE,"FALSE",2021-07-22,2021-07-23,NA,NA
18763367,"2021-03-28","TRUE",NA,"2021-04-09",46156,NA,TRUE,1,"Account::Seeker",2021-04-09,"c9095074-4ec6-570e-a235-490ba2000350",8,5,5,NA,FALSE,"FALSE",NA,NA,NA,NA
19213703,"2021-10-10","TRUE",NA,"2021-12-15",48265,"nanny",TRUE,1,"Account::Provider",2021-12-15,"b5ac8764-ee0d-5521-ac03-dd9b723ad9a6",5,4,0,NA,FALSE,"FALSE",2021-10-19,2021-10-19,NA,NA
19142686,"2021-09-07","TRUE",NA,"2021-09-24",75821,"babysitter",TRUE,1,"Account::Provider",2021-09-24,"4aa74906-c627-5d5b-8abe-1371b48918ea",NA,NA,0,NA,FALSE,"FALSE",2021-09-07,2021-09-07,NA,NA
19060331,"2021-08-06","TRUE",NA,"2021-09-13",29352,"nanny",TRUE,1,"Account::Provider",2021-09-13,"5e28a310-29dd-5abf-a842-736088202a60",15,7,0,NA,FALSE,"FALSE",2021-08-06,2021-08-06,NA,NA
18911889,"2021-06-09","TRUE",NA,"2021-07-13",44151,NA,TRUE,1,"Account::Seeker",2021-07-13,"14196e61-e730-5804-a1ba-fc8ecff2f3dd",NA,NA,2,NA,FALSE,"FALSE",NA,NA,NA,NA
18653605,"2021-02-10","TRUE",NA,"2021-03-13",73300,"housekeeping",TRUE,1,"Account::Provider",2021-03-13,"32f65988-260f-5d04-bbec-ce554f004814",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
18692718,"2021-02-26","TRUE",NA,"2021-03-20",74053,"nanny",TRUE,1,"Account::Provider",2021-03-20,"908a9cb7-109d-56c8-b5e8-80fc23da8d7d",9,5,0,NA,FALSE,"FALSE",2021-02-26,2021-02-26,NA,NA
18753344,"2021-03-23","TRUE",NA,"2021-04-21",11378,NA,TRUE,1,"Account::Seeker",2021-04-21,"75d82710-9cb7-51cb-81cd-46fcab0cfd77",NA,NA,NA,NA,FALSE,"FALSE",NA,NA,NA,NA
